gene_id,MFN01,MFN02,MFN03,MFN04,MFPA01,MFPA02,MFPA03,MFPA04
ENSG00000253267.5,0,0,0,0,0,0,3,0
ENSG00000254265.1,0,0,0,0,0,0,1,1
ENSG00000182372.10,1076,1255,1498,1293,540,423,479,565
ENSG00000282021.1,7,19,12,18,6,2,6,6
ENSG00000253982.3,402,375,463,367,173,142,170,175
ENSG00000287464.1,0,0,1,0,0,0,0,0
ENSG00000104728.16,13,18,11,8,6,7,4,7
ENSG00000285957.1,0,0,0,0,0,0,0,0
ENSG00000253764.4,0,0,0,0,0,0,0,1
ENSG00000253696.2,0,0,0,0,0,0,0,0
ENSG00000176595.4,453,528,672,534,96,73,94,95
ENSG00000289473.1,0,0,0,0,0,1,1,3
ENSG00000036448.10,0,0,3,0,1,2,4,2
ENSG00000287970.1,0,0,0,0,0,0,2,0
ENSG00000282142.2,0,0,0,0,0,0,1,0
ENSG00000253855.1,0,0,0,0,0,0,2,0
ENSG00000277526.5,0,0,0,0,3,2,2,2
ENSG00000254319.6,17,21,15,14,4,5,7,4
ENSG00000253853.3,15,23,29,18,9,12,13,8
ENSG00000287740.1,1,2,3,2,1,2,4,6
ENSG00000288580.1,4,2,1,0,2,5,3,3
ENSG00000183117.20,4,3,9,2,28,28,28,23
ENSG00000285861.1,0,0,0,0,0,0,2,0
ENSG00000286934.1,0,0,0,0,7,6,14,6
ENSG00000285977.1,0,0,0,0,0,2,1,2
ENSG00000254244.1,4,6,4,1,3,1,2,2
ENSG00000253262.1,0,0,0,0,0,0,1,0
ENSG00000273876.1,0,0,0,0,0,1,0,2
ENSG00000206661.1,0,0,0,0,0,0,1,0
ENSG00000242079.1,0,0,0,0,3,3,6,3
ENSG00000240486.2,0,0,0,0,0,0,1,0
ENSG00000253510.1,0,0,0,0,8,1,9,3
ENSG00000254007.2,0,0,0,0,0,0,1,0
ENSG00000253189.1,1,0,0,0,0,0,0,0
ENSG00000253880.1,0,0,0,0,1,0,1,1
ENSG00000246089.4,44,35,44,44,18,16,24,23
ENSG00000147316.15,585,753,837,710,428,408,424,488
ENSG00000253550.1,1,0,2,2,0,0,0,0
ENSG00000091879.14,7,4,13,3,20,27,24,20
ENSG00000288076.1,0,2,0,1,4,3,5,4
ENSG00000271743.1,57,51,70,66,5,7,6,7
ENSG00000249898.9,368,382,475,405,74,66,79,92
ENSG00000155189.12,1240,1476,1582,1514,380,410,379,466
ENSG00000266038.1,0,0,0,0,0,0,0,0
ENSG00000275591.5,3,2,0,2,1,0,2,0
ENSG00000245857.3,0,1,0,0,8,5,4,6
ENSG00000164825.4,6,1,3,3,5,2,4,5
ENSG00000250752.2,0,0,0,0,0,2,1,3
ENSG00000164822.5,0,0,0,0,0,0,1,0
ENSG00000223629.1,0,0,0,0,0,0,1,0
ENSG00000164816.8,0,0,0,0,0,0,1,0
ENSG00000255273.1,0,0,0,0,0,0,0,1
ENSG00000284620.2,1,2,2,2,2,5,5,3
ENSG00000228744.1,0,1,0,0,0,0,1,0
ENSG00000254683.1,0,0,0,1,0,0,0,0
ENSG00000230106.1,0,0,0,0,0,0,0,0
ENSG00000214268.2,0,0,0,1,0,0,0,0
ENSG00000233295.3,1,1,1,0,0,0,0,0
ENSG00000215374.6,3,5,5,6,8,2,2,2
ENSG00000215372.6,0,0,0,0,0,0,3,0
ENSG00000255128.1,0,0,0,0,1,0,0,0
ENSG00000186599.8,0,0,0,0,1,0,0,0
ENSG00000285927.1,1,0,0,0,0,0,0,0
ENSG00000178287.18,0,0,0,0,0,0,1,1
ENSG00000254543.1,1,0,0,1,2,0,0,0
ENSG00000233115.4,1,0,0,0,0,0,0,0
ENSG00000215354.9,1,0,0,0,0,0,0,0
ENSG00000253881.1,0,0,0,0,0,1,0,0
ENSG00000284606.1,4,4,6,8,3,2,0,2
ENSG00000244427.1,0,0,0,0,0,0,0,0
ENSG00000254311.1,0,0,1,0,0,0,0,0
ENSG00000249188.1,0,0,0,0,0,0,0,1
ENSG00000253893.2,1,1,0,1,1,0,2,0
ENSG00000173295.9,112,101,125,122,6,4,5,4
ENSG00000253981.6,160,174,197,171,23,16,18,20
ENSG00000275342.5,419,398,500,403,91,58,90,94
ENSG00000253505.3,0,0,0,0,0,0,0,1
ENSG00000253774.1,0,0,0,0,0,0,3,0
ENSG00000253130.2,0,0,0,0,0,0,1,1
ENSG00000263616.2,0,0,0,0,2,5,7,1
ENSG00000253958.2,209,254,292,241,102,87,90,104
ENSG00000284717.1,0,0,0,0,0,0,2,0
ENSG00000254367.5,0,0,0,0,0,0,0,0
ENSG00000147324.11,687,779,927,871,781,693,659,781
ENSG00000270966.1,0,0,0,0,2,0,4,1
ENSG00000104626.15,451,574,700,699,112,79,100,113
ENSG00000239078.1,0,0,0,0,0,0,1,0
ENSG00000197334.2,0,0,0,0,1,0,0,0
ENSG00000173281.5,344,439,434,406,148,121,132,189
ENSG00000254340.2,2,2,1,2,0,0,0,0
ENSG00000248538.9,3,3,2,0,6,5,6,3
ENSG00000253252.2,0,0,0,0,0,3,3,1
ENSG00000207415.1,0,0,0,0,0,0,1,0
ENSG00000253735.1,0,0,0,0,0,0,0,1
ENSG00000254237.6,0,0,0,1,0,0,0,0
ENSG00000249050.1,0,0,0,0,1,1,5,0
ENSG00000272267.2,0,0,1,1,0,0,0,0
ENSG00000173273.16,1164,1255,1521,1488,470,428,457,537
ENSG00000207701.1,0,0,1,0,0,0,0,0
ENSG00000253230.10,285,269,350,276,33,17,37,63
ENSG00000286622.1,1,1,4,2,6,9,9,6
ENSG00000260093.1,2,2,4,2,4,4,4,3
ENSG00000175806.15,418,487,569,487,382,318,344,392
ENSG00000285675.1,0,1,0,1,0,0,1,0
ENSG00000285606.1,1,1,0,2,0,0,0,0
ENSG00000249848.1,0,2,4,0,3,0,2,1
ENSG00000261451.1,10,4,7,5,2,1,2,0
ENSG00000253641.6,5,10,15,12,2,0,2,1
ENSG00000285237.1,1,0,1,0,0,0,0,0
ENSG00000207128.1,0,0,1,0,0,0,1,1
ENSG00000253678.3,0,0,0,1,1,0,0,0
ENSG00000253649.5,15,18,10,17,0,2,0,1
ENSG00000272505.1,42,30,31,21,2,2,5,5
ENSG00000184647.11,0,0,0,0,1,0,3,1
ENSG00000183638.6,3,5,3,5,3,10,15,8
ENSG00000263762.1,0,0,0,0,0,0,0,0
ENSG00000171060.11,0,0,0,0,6,6,11,4
ENSG00000171056.8,5,4,7,3,4,3,2,3
ENSG00000248896.3,6,5,5,3,3,2,5,7
ENSG00000254093.9,128,122,143,142,58,43,52,59
ENSG00000283210.1,0,0,0,0,0,0,0,1
ENSG00000253695.2,0,0,1,0,0,0,0,0
ENSG00000280294.1,1,0,0,0,1,0,1,0
ENSG00000171044.11,79,109,120,88,29,39,40,34
ENSG00000254839.1,3,0,0,0,2,3,2,1
ENSG00000269918.1,51,46,55,47,8,4,6,3
ENSG00000255310.2,94,111,102,96,12,5,13,20
ENSG00000254936.4,9,13,14,14,9,10,14,13
ENSG00000254556.1,5,4,5,3,0,0,0,0
ENSG00000231965.4,1,2,0,1,0,0,0,0
ENSG00000270076.1,3,2,6,3,1,2,1,0
ENSG00000236827.1,0,0,0,0,1,0,1,0
ENSG00000239315.4,1,0,1,0,8,3,2,5
ENSG00000280273.2,5,7,5,6,3,3,5,4
ENSG00000104643.10,547,612,630,655,244,243,204,258
ENSG00000246477.3,7,11,16,16,7,6,14,9
ENSG00000177710.6,2,1,2,0,3,7,5,6
ENSG00000154316.16,0,0,0,0,7,6,7,3
ENSG00000184608.9,0,0,0,0,0,0,0,1
ENSG00000154319.16,18,13,15,16,1,4,6,1
ENSG00000284957.1,1,0,0,0,2,6,9,2
ENSG00000136573.14,1,0,0,0,9,3,18,11
ENSG00000170983.4,0,0,0,0,0,0,1,0
ENSG00000286985.2,0,0,0,0,4,5,5,5
ENSG00000136574.19,0,0,0,0,0,0,2,0
ENSG00000154328.16,187,172,217,187,90,80,93,97
ENSG00000227203.3,2,1,0,2,1,1,1,0
ENSG00000079459.13,2097,2474,3075,2429,6246,6065,5831,6591
ENSG00000255046.1,4,9,6,2,2,3,5,4
ENSG00000164733.22,26578,28441,34175,28104,27989,25091,25740,30086
ENSG00000255144.1,0,1,1,0,0,3,5,2
ENSG00000254948.1,0,0,0,0,1,0,0,0
ENSG00000206014.7,0,0,0,0,0,0,1,1
ENSG00000205882.8,0,0,0,0,0,0,0,1
ENSG00000255174.1,0,0,0,0,0,0,1,0
ENSG00000284610.1,2,2,1,1,4,3,2,2
ENSG00000255016.1,0,0,0,0,0,1,0,1
ENSG00000205879.5,0,0,0,0,0,0,0,0
ENSG00000249889.1,0,0,0,1,0,0,0,1
ENSG00000186523.15,2,1,1,0,0,0,0,0
ENSG00000255495.1,5,8,7,6,1,1,4,3
ENSG00000254527.1,1,1,2,1,0,0,0,0
ENSG00000145002.13,0,0,0,1,0,0,0,0
ENSG00000255549.2,0,0,0,0,0,0,0,0
ENSG00000283674.3,13,16,7,3,6,4,3,5
ENSG00000270154.1,0,1,1,0,0,0,0,0
ENSG00000242607.1,1,2,1,2,0,1,2,0
ENSG00000255122.1,0,1,2,2,0,0,0,0
ENSG00000244289.1,1,0,0,0,1,0,1,0
ENSG00000177400.6,0,0,0,0,0,0,1,0
ENSG00000254917.1,0,0,0,0,0,0,1,0
ENSG00000154359.13,401,413,476,502,557,568,498,653
ENSG00000254813.5,0,0,1,0,0,0,1,2
ENSG00000250305.9,0,0,1,0,11,15,13,14
ENSG00000251468.2,0,0,0,0,7,2,5,6
ENSG00000164741.15,36,37,54,49,42,30,54,48
ENSG00000287134.1,0,0,0,0,0,0,7,0
ENSG00000253932.1,0,0,0,0,1,3,6,5
ENSG00000253257.1,0,0,0,0,0,0,1,0
ENSG00000164743.5,0,0,0,0,0,0,1,0
ENSG00000286798.1,0,0,0,0,0,1,0,0
ENSG00000255457.1,0,0,0,0,0,0,1,0
ENSG00000254425.1,0,0,0,0,8,11,16,9
ENSG00000255437.1,0,0,0,0,2,1,0,0
ENSG00000185053.14,0,0,0,0,5,9,5,3
ENSG00000214366.4,1,1,0,0,1,0,1,0
ENSG00000255076.2,0,0,0,0,0,1,0,3
ENSG00000104723.21,1,0,0,0,7,8,8,6
ENSG00000248423.1,0,0,0,0,0,1,1,0
ENSG00000250483.1,0,0,0,0,0,0,0,1
ENSG00000287476.1,0,0,0,0,0,0,2,2
ENSG00000038945.15,1148,1365,1351,1398,1340,1222,1219,1512
ENSG00000253934.2,0,0,0,0,0,0,0,0
ENSG00000253496.3,0,0,0,0,0,2,2,3
ENSG00000253184.1,0,0,0,0,0,0,1,0
ENSG00000078579.9,1,0,1,1,0,0,1,1
ENSG00000155970.12,0,0,1,0,0,0,0,0
ENSG00000244113.1,0,0,1,0,0,0,0,0
ENSG00000104219.13,460,529,654,554,198,171,172,176
ENSG00000198791.12,1844,2306,2599,2242,1169,1117,1078,1236
ENSG00000155975.10,1108,1192,1488,1270,965,886,864,987
ENSG00000003987.14,36,38,48,38,7,8,10,17
ENSG00000003989.18,138,137,199,195,84,110,83,98
ENSG00000279932.1,1,0,0,1,1,2,0,0
ENSG00000104213.13,51,89,110,73,9,13,10,15
ENSG00000287303.1,0,1,1,0,0,1,3,0
ENSG00000129422.15,485,625,736,580,125,124,130,159
ENSG00000253168.1,1,2,0,1,0,0,0,0
ENSG00000253944.1,2,3,1,4,1,2,1,0
ENSG00000253671.3,18,47,51,32,5,12,9,9
ENSG00000104760.17,6,27,20,14,0,0,3,0
ENSG00000253215.1,0,0,1,0,0,0,0,0
ENSG00000254054.3,35,34,42,22,5,0,0,0
ENSG00000078674.19,7024,9019,9510,9016,1903,1788,1795,2059
ENSG00000104763.20,10982,13144,14754,12887,9519,8941,8163,9672
ENSG00000245281.8,15,10,13,6,9,6,8,9
ENSG00000253384.1,1,1,0,1,3,0,4,3
ENSG00000286542.1,0,0,1,1,0,0,0,0
ENSG00000171428.15,171,219,247,201,37,56,36,41
ENSG00000244593.1,12,17,14,16,5,1,7,4
ENSG00000285624.2,6,6,7,9,0,0,3,3
ENSG00000271654.1,4,5,3,1,0,1,1,0
ENSG00000156006.5,4,7,3,5,0,1,1,0
ENSG00000156011.18,2575,2995,3184,3456,1143,1094,953,1241
ENSG00000187229.3,4,0,1,4,3,1,1,1
ENSG00000244018.1,4,0,2,5,12,10,5,12
ENSG00000283402.1,0,1,3,0,0,0,0,0
ENSG00000278886.1,1,2,4,1,0,0,0,0
ENSG00000201157.1,0,0,1,0,0,0,0,0
ENSG00000253335.1,0,2,1,2,0,0,4,2
ENSG00000270255.1,1,0,1,0,0,0,2,0
ENSG00000253557.6,3,2,1,5,3,2,1,1
ENSG00000254242.2,0,0,0,0,3,7,8,2
ENSG00000250316.1,0,0,1,0,2,1,6,3
ENSG00000254201.1,0,0,0,0,0,0,1,0
ENSG00000253280.1,0,0,0,0,0,2,0,0
ENSG00000279919.1,0,0,0,0,0,0,1,0
ENSG00000104611.12,178,176,214,182,21,19,19,14
ENSG00000279858.1,0,0,0,0,0,0,0,0
ENSG00000147408.15,21,7,12,13,3,3,9,5
ENSG00000104613.12,1344,1595,1952,1615,627,537,547,647
ENSG00000175445.17,3687,4049,4020,4626,4510,3855,4112,4895
ENSG00000253775.2,0,1,0,1,1,0,0,0
ENSG00000036565.15,14,18,17,21,9,3,8,7
ENSG00000147416.11,6200,7434,8412,7261,4927,4501,4536,5576
ENSG00000222267.1,1,5,1,0,0,0,0,0
ENSG00000061337.15,38,31,46,44,7,3,5,6
ENSG00000253733.3,0,0,0,0,0,1,3,0
ENSG00000253164.5,0,0,0,0,1,3,1,1
ENSG00000253178.1,1,1,1,0,2,2,2,2
ENSG00000253866.1,0,0,0,0,0,0,0,0
ENSG00000254260.1,0,0,0,0,0,0,0,0
ENSG00000254092.3,2,3,3,3,3,3,8,4
ENSG00000253147.5,0,0,0,0,0,0,0,0
ENSG00000254026.1,0,0,0,0,0,0,1,0
ENSG00000253199.2,0,0,0,1,0,0,0,1
ENSG00000254040.2,0,0,0,0,0,0,0,1
ENSG00000286346.1,0,0,0,0,0,0,1,0
ENSG00000254334.2,0,0,0,0,0,0,2,0
ENSG00000168546.11,1,7,11,9,2,0,5,3
ENSG00000273484.1,0,0,0,0,1,1,4,3
ENSG00000147443.13,634,734,955,651,84,82,81,99
ENSG00000130227.17,2854,3093,3841,3248,1609,1538,1522,1718
ENSG00000158806.14,10,11,19,21,6,7,5,5
ENSG00000158815.11,6,9,3,3,0,0,3,0
ENSG00000158856.19,2,3,5,5,6,9,7,5
ENSG00000158863.22,921,925,1176,917,229,208,214,290
ENSG00000275074.2,166,174,224,168,24,19,33,21
ENSG00000168453.16,1,4,6,8,5,4,5,2
ENSG00000168476.12,522,589,717,502,65,47,66,74
ENSG00000168481.9,0,1,1,1,2,1,2,0
ENSG00000168484.13,0,2,0,0,0,1,0,0
ENSG00000168487.20,598,520,672,591,464,489,479,563
ENSG00000177725.6,0,0,3,0,1,1,7,1
ENSG00000285881.1,1,2,1,0,3,3,4,2
ENSG00000168490.14,0,0,1,0,1,0,1,0
ENSG00000208037.1,0,0,1,0,0,0,0,0
ENSG00000168495.13,694,701,852,759,1141,1055,1024,1170
ENSG00000254064.1,8,10,6,7,4,5,6,5
ENSG00000197181.12,6,7,7,9,10,9,16,10
ENSG00000104635.15,5328,5328,6039,6286,3184,3054,2584,3429
ENSG00000241026.1,0,1,2,0,0,2,3,1
ENSG00000201761.1,0,0,1,0,0,0,1,1
ENSG00000120910.15,481,474,555,553,1063,1089,945,1116
ENSG00000251034.2,12,11,15,8,0,9,5,7
ENSG00000254272.1,2,6,3,3,1,1,2,1
ENSG00000120896.14,99,103,107,89,47,34,64,46
ENSG00000287467.1,3,3,1,1,0,0,0,1
ENSG00000120913.24,354,342,432,363,190,146,169,161
ENSG00000241852.11,133,124,116,122,27,24,27,31
ENSG00000158941.17,2279,2216,2716,2277,1023,916,974,1092
ENSG00000253200.1,32,28,43,39,6,4,6,7
ENSG00000147439.14,710,805,763,680,196,151,208,201
ENSG00000261026.1,0,0,0,0,1,0,5,0
ENSG00000179388.9,10,5,9,17,112,97,113,126
ENSG00000253125.1,0,0,0,0,3,1,1,1
ENSG00000289521.1,0,0,0,0,2,1,1,2
ENSG00000287812.1,0,1,0,0,9,8,13,8
ENSG00000134020.8,0,1,1,0,1,1,3,0
ENSG00000248738.6,0,0,1,0,0,1,4,1
ENSG00000240116.3,0,0,0,0,0,0,1,0
ENSG00000245025.3,40,44,47,42,27,16,29,16
ENSG00000008853.18,487,593,629,562,94,92,86,133
ENSG00000120889.13,1550,1777,2035,1898,771,767,751,812
ENSG00000246130.1,0,0,2,1,0,0,1,1
ENSG00000253616.5,0,0,1,2,0,0,0,1
ENSG00000284948.1,1,3,5,3,0,0,0,0
ENSG00000173535.15,12,9,15,11,1,0,0,0
ENSG00000173530.6,692,811,948,859,1195,1057,1055,1407
ENSG00000253930.1,4,8,9,10,1,5,0,2
ENSG00000104689.10,113,146,142,130,128,104,105,124
ENSG00000243265.1,0,0,0,1,0,1,0,1
ENSG00000246582.3,22,32,30,21,12,17,18,14
ENSG00000147457.14,1209,1310,1549,1443,684,646,653,745
ENSG00000289584.1,2,2,2,1,11,14,6,11
ENSG00000104679.12,623,632,754,583,404,379,378,380
ENSG00000134013.16,7,8,13,17,11,10,15,12
ENSG00000253837.1,9,10,18,7,1,0,2,3
ENSG00000197217.13,1597,1807,1909,1729,327,276,330,378
ENSG00000253390.1,0,0,3,1,0,1,1,1
ENSG00000253483.1,0,0,1,0,0,0,0,0
ENSG00000287166.1,3,0,1,3,0,0,0,0
ENSG00000147454.14,735,812,987,726,138,135,163,179
ENSG00000253488.1,0,0,0,0,7,8,8,5
ENSG00000167034.10,13,19,22,11,39,30,36,30
ENSG00000180053.8,0,0,0,0,0,0,1,0
ENSG00000253471.1,0,0,0,0,0,1,0,4
ENSG00000254002.3,0,0,0,0,2,1,0,3
ENSG00000271118.1,0,0,0,0,0,1,0,0
ENSG00000159167.12,76,53,68,95,1310,1340,1256,1742
ENSG00000253891.2,28,31,34,32,6,7,13,10
ENSG00000042980.13,1408,1719,1925,1631,182,196,173,177
ENSG00000253535.5,49,48,68,64,30,22,22,27
ENSG00000134028.14,12300,13570,16303,13742,7674,8531,6765,8448
ENSG00000069206.15,0,0,0,0,2,1,6,2
ENSG00000104722.14,0,0,0,0,5,3,4,6
ENSG00000277586.4,0,0,0,0,0,0,2,0
ENSG00000253832.1,0,0,0,0,0,0,2,0
ENSG00000288055.1,0,0,0,0,1,1,1,0
ENSG00000287185.1,7,30,14,18,15,14,19,12
ENSG00000147459.18,2606,2987,3574,3152,1350,1130,1270,1419
ENSG00000284858.1,1,2,3,2,0,2,3,2
ENSG00000274988.1,0,1,0,0,0,0,0,0
ENSG00000147437.10,32,29,40,43,5,4,6,18
ENSG00000253476.1,10,13,7,7,1,0,1,5
ENSG00000104756.16,440,584,572,579,330,368,326,455
ENSG00000184661.14,284,419,491,334,12,12,18,15
ENSG00000289357.1,8,12,14,11,4,8,4,4
ENSG00000253100.2,0,0,1,0,3,0,2,0
ENSG00000253342.1,0,0,0,0,0,0,0,1
ENSG00000285890.1,0,0,0,0,0,1,0,0
ENSG00000221818.9,1,1,0,0,12,17,14,20
ENSG00000249213.1,0,0,0,0,0,1,0,0
ENSG00000221914.11,1763,1973,2167,2085,1213,1126,1199,1407
ENSG00000228451.4,19,22,23,22,17,12,26,19
ENSG00000104765.16,1171,1191,1383,1284,3760,3386,3276,4249
ENSG00000253430.1,2,0,1,0,2,0,9,5
ENSG00000251203.1,2,0,0,1,1,1,2,0
ENSG00000254362.1,1,2,2,0,0,0,0,1
ENSG00000240694.9,28,34,38,38,14,6,11,13
ENSG00000092964.18,1579,1679,1997,1908,1877,1466,1750,1916
ENSG00000253208.1,0,0,0,0,0,0,1,0
ENSG00000120907.18,0,0,0,0,1,2,7,4
ENSG00000240519.1,0,0,0,0,1,0,6,5
ENSG00000215288.5,0,0,0,0,0,0,1,0
ENSG00000253899.1,1,0,1,1,5,0,0,4
ENSG00000253888.2,0,0,0,0,0,0,0,1
ENSG00000015592.17,1,0,0,1,0,1,2,0
ENSG00000104228.13,602,633,825,681,480,382,424,446
ENSG00000120899.18,1667,1655,1812,1727,385,337,388,397
ENSG00000120903.13,1,0,2,1,0,0,2,0
ENSG00000120915.14,32,67,70,61,8,6,12,7
ENSG00000289323.1,0,0,0,0,9,11,7,6
ENSG00000234770.1,0,0,0,0,0,0,0,0
ENSG00000120885.22,29,52,51,39,71,56,93,92
ENSG00000168077.14,1,5,15,5,1,2,1,0
ENSG00000279302.3,0,0,0,0,6,5,3,7
ENSG00000253875.2,3,4,4,3,4,5,3,0
ENSG00000147419.19,738,776,899,752,261,244,244,222
ENSG00000171320.15,639,734,770,736,23,14,19,14
ENSG00000202242.1,0,0,0,0,1,0,2,0
ENSG00000168078.10,334,442,602,435,1,8,0,0
ENSG00000253176.3,1,0,0,0,0,0,0,0
ENSG00000168079.17,0,0,0,0,5,5,9,6
ENSG00000253397.1,0,0,0,0,0,0,1,0
ENSG00000189233.12,3,1,5,2,14,10,6,9
ENSG00000134014.17,931,1049,1252,1020,394,319,343,410
ENSG00000250516.1,0,4,0,0,1,0,0,0
ENSG00000253690.1,0,0,0,1,0,0,0,0
ENSG00000239198.1,1,2,4,4,4,3,3,4
ENSG00000168081.9,3,6,2,3,9,6,10,10
ENSG00000186918.14,126,181,191,195,364,302,349,386
ENSG00000214050.8,13,19,18,11,2,4,8,7
ENSG00000286804.1,0,0,0,0,2,1,4,1
ENSG00000254370.1,0,0,0,0,1,4,1,0
ENSG00000253567.1,0,0,0,1,1,0,1,0
ENSG00000104290.11,157,159,203,217,56,67,76,82
ENSG00000202411.1,0,0,0,0,0,0,1,0
ENSG00000012232.9,1059,1131,1373,1207,952,867,965,1026
ENSG00000246339.6,4,7,5,3,6,10,12,7
ENSG00000104299.15,464,503,583,528,128,118,112,140
ENSG00000254034.2,2,5,5,12,0,3,2,4
ENSG00000242958.1,2,1,0,1,0,0,0,0
ENSG00000147421.18,728,824,954,873,323,335,312,342
ENSG00000273710.1,1,0,2,0,0,0,0,0
ENSG00000259196.1,0,0,1,0,2,0,0,2
ENSG00000200719.1,0,0,0,0,0,0,1,0
ENSG00000259366.2,120,143,144,157,32,25,25,38
ENSG00000197892.13,608,707,885,734,195,167,184,206
ENSG00000254129.1,1,0,0,0,0,0,0,0
ENSG00000253770.1,0,0,0,1,0,0,0,0
ENSG00000288735.1,0,0,0,0,0,0,1,0
ENSG00000120875.9,1694,1694,2059,1999,2029,1859,1977,2138
ENSG00000285601.1,1,2,3,3,2,1,8,1
ENSG00000260253.1,1,0,0,1,0,0,0,0
ENSG00000253632.1,0,0,0,0,3,3,1,2
ENSG00000288964.1,0,0,0,0,0,0,1,0
ENSG00000253182.1,0,0,0,0,0,1,1,0
ENSG00000280147.1,0,0,0,0,0,0,1,0
ENSG00000243844.1,0,2,2,0,2,0,2,1
ENSG00000251191.8,1,0,0,0,0,0,1,0
ENSG00000253490.5,1,0,1,0,2,2,2,0
ENSG00000248964.7,1,1,2,1,0,0,5,0
ENSG00000254086.1,0,0,0,0,1,0,0,0
ENSG00000253604.1,0,0,0,0,0,2,3,1
ENSG00000253279.6,0,0,0,0,0,2,2,1
ENSG00000254013.1,1,2,2,2,1,5,3,5
ENSG00000133872.14,4651,5735,6483,5549,3704,3304,3322,4022
ENSG00000272256.1,1,1,0,0,1,1,1,0
ENSG00000289334.1,2,4,4,0,1,1,3,1
ENSG00000104660.19,1183,1370,1553,1449,224,229,211,268
ENSG00000241511.1,10,2,1,4,4,2,4,3
ENSG00000177669.4,2,1,3,4,1,0,2,0
ENSG00000271869.1,3,5,5,5,11,19,21,16
ENSG00000104671.8,259,270,353,306,280,269,266,295
ENSG00000253708.1,0,1,2,1,3,2,6,2
ENSG00000285669.1,32,42,39,37,9,9,14,10
ENSG00000272375.1,6,9,3,8,1,3,1,1
ENSG00000248159.1,3,5,9,4,3,4,10,8
ENSG00000254316.1,1,0,1,0,7,1,2,0
ENSG00000287590.1,0,0,0,0,3,1,6,1
ENSG00000253346.1,0,0,0,0,0,0,1,0
ENSG00000254152.1,0,1,1,1,0,0,1,0
ENSG00000127589.4,12,7,14,5,6,3,5,8
ENSG00000254109.6,0,0,0,0,1,4,6,4
ENSG00000157110.16,12,20,9,17,2,8,8,7
ENSG00000279041.1,0,2,0,1,0,0,0,0
ENSG00000197265.9,672,709,905,715,573,582,537,632
ENSG00000253112.1,2,1,1,1,0,0,0,1
ENSG00000253457.3,2,1,1,0,0,1,2,1
ENSG00000254172.1,0,0,0,0,1,3,0,1
ENSG00000104687.14,3023,3485,3896,3376,5820,5352,5390,5972
ENSG00000104691.16,218,292,239,209,107,95,88,95
ENSG00000271081.1,0,0,0,0,0,0,0,0
ENSG00000104695.13,1572,1986,2432,2152,1759,1703,1576,2042
ENSG00000133863.9,10,9,15,7,4,0,6,4
ENSG00000253204.1,0,0,0,0,1,0,0,1
ENSG00000253793.1,0,0,0,0,1,4,0,1
ENSG00000172733.12,0,0,0,0,0,0,1,0
ENSG00000165392.11,490,623,641,714,82,49,85,82
ENSG00000253579.1,0,0,0,1,1,1,1,0
ENSG00000253961.1,2,1,0,1,2,6,3,2
ENSG00000229211.3,1,0,2,0,0,0,2,0
ENSG00000253377.2,0,0,0,0,1,0,1,0
ENSG00000254095.1,0,0,0,0,1,0,4,1
ENSG00000287204.1,0,0,0,0,1,1,2,2
ENSG00000157168.20,778,760,884,940,1502,1436,1378,1607
ENSG00000286648.1,0,0,0,0,1,2,6,2
ENSG00000247134.8,114,111,137,128,74,68,66,62
ENSG00000254346.2,0,2,0,0,0,0,0,0
ENSG00000254090.1,2,0,0,1,2,0,3,2
ENSG00000253993.1,0,0,0,0,0,0,2,1
ENSG00000272338.2,4,9,6,6,0,0,0,1
ENSG00000172728.16,151,209,228,164,21,26,25,30
ENSG00000254061.1,0,1,0,0,0,0,1,0
ENSG00000129696.13,174,212,248,203,166,177,182,158
ENSG00000198042.11,646,726,692,735,316,279,266,322
ENSG00000253232.1,0,1,1,0,0,0,0,0
ENSG00000253995.1,0,0,1,0,2,5,2,2
ENSG00000133874.2,114,105,119,99,81,68,69,76
ENSG00000240189.3,0,0,0,1,1,0,1,1
ENSG00000133878.9,0,3,1,0,1,0,5,0
ENSG00000253642.6,0,0,0,0,7,15,13,6
ENSG00000263794.2,0,0,0,0,0,0,0,2
ENSG00000240738.1,0,0,1,0,1,1,2,0
ENSG00000188512.6,0,2,0,1,0,1,1,2
ENSG00000254194.5,0,0,0,0,1,0,0,0
ENSG00000215264.4,1,0,1,1,0,1,2,0
ENSG00000254344.3,0,0,1,0,2,3,1,2
ENSG00000243181.2,10,13,9,7,12,7,5,6
ENSG00000156687.11,2,5,0,0,4,6,6,3
ENSG00000279099.1,0,0,0,0,1,0,0,0
ENSG00000232024.2,67,78,81,71,81,77,89,101
ENSG00000286693.1,0,0,0,0,0,0,2,0
ENSG00000253452.6,0,1,1,0,17,17,14,15
ENSG00000253504.1,0,0,0,0,0,0,1,0
ENSG00000254384.1,0,0,0,0,0,0,1,0
ENSG00000253685.1,0,0,0,0,0,0,0,0
ENSG00000253610.1,0,1,0,0,0,0,0,0
ENSG00000254320.1,0,0,0,0,0,0,1,0
ENSG00000253363.7,0,0,0,0,3,6,5,1
ENSG00000244708.1,0,0,0,0,1,2,1,2
ENSG00000215262.8,0,0,0,0,2,2,2,10
ENSG00000219491.7,0,1,0,0,19,16,20,15
ENSG00000243503.2,0,0,0,0,0,0,1,0
ENSG00000254038.1,0,0,0,0,0,0,2,0
ENSG00000253650.1,0,0,0,0,0,1,0,0
